Name: CCTV-1, URL: https://t.freetv.fun/live/cctv1-3.php, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://119.233.255.62:1234/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://live.bypbwxx.top/live/jm-ws0503.php?token=9d4574886470791798f9ea24c078a2$订阅源, IPv_Type: ipv4, Date: None, Delay: 185 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://182.85.163.154:5678/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://123.175.209.190:9003/hls/28/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.rogerxlj.top:9998/rtp/233.18.204.102:5140$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://yun.lei119911.xyz:5488/rtp/233.18.204.102:5140$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://demo.medrun.cn:4022/rtp/233.18.204.102:5140$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://nas.220620.xyz:4022/rtp/233.18.204.102:5140$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://27.41.245.153:12315/hls/36/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://222.134.19.49:8090/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: https://live.chinacert.cftest5.cn/cnmg/live/947472502$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://43.251.226.89:8080/play/50.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://api.kkitv.itv888.cn:8080/hls/c1cajhsgba8/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: https://iptv.catvod.com/catvod.php?id=hinws$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: https://httop.top/ysp-海南卫视$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://112.132.10.54:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://115.190.247.176:1111/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://123.113.205.253:3000/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://47.104.178.59:3566/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://vpn.famcloud.top:9878/rtp/239.3.1.45:8304$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://home.amucn.net:8800/rtp/239.49.8.83:8000$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://emby.xlangnan.cn:10316/rtp/239.254.201.125:6288$组播源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://wangfei.uno:9999/rtp/225.1.2.107:11620$组播源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://hiliu.myds.me:18088/rtp/239.69.1.151:10542$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://b.xiongnas.top:8888/rtp/239.3.1.45:8304$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.sclvip.top:5566/rtp/239.49.8.83:8000$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.sjwyp.com:4022/rtp/239.254.201.125:6288$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://joyznm.i234.me:20000/rtp/239.3.1.45:8304$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://home.scanflove.com:7788/rtp/235.254.198.44:1452$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.maomizi.cn:9530/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://z.d4p.cn:8000/rtp/239.49.8.83:8000$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://hongzhijiaoyu.net:8188/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.negative.top:50000/rtp/233.50.200.165:5140$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://nas.lyfkai.cn:19999/rtp/239.69.1.151:10542$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://pr.19760929.xyz:9688/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://vp.maomizi.cc:9530/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://czkeji.vip:9000/rtp/239.252.219.178:5140$组播源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://ds3622.guangyuan.site:8188/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://lbyjlt.vv5678.cn:8880/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://hnzznas.xgpuplay.eu.org:8818/rtp/225.1.2.107:11620$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://marcvision.xyz:8000/rtp/238.1.79.49:4504$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.hongzhijiaoyu.net:8188/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.ruoshui.uno:554/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.syy3.top:3861/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://alist.guangyuan.site:8188/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.marcvision.xyz:8000/rtp/238.1.79.49:4504$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://www.huijie5421.cn:8800/rtp/239.49.8.83:8000$组播源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://esxi.juzhijian.com:8822/rtp/239.16.20.97:10970$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.165:5140$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://sdray.gicp.net:8822/rtp/239.16.20.97:10970$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://nas.yzzdxc.cn:16666/rtp/239.37.0.035:5540$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://168250.xyz:1111/rtp/239.5.1.111:5000$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.151:10542$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://server.juzhijian.com:8822/rtp/239.16.20.97:10970$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://zhangkx717.cn:9999/rtp/239.69.1.151:10542$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://a.xiongnas.top:8888/rtp/239.3.1.45:8304$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://emby.yzzdxc.cn:16666/rtp/239.37.0.035:5540$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://wmh.wmh.ink:6633/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://x1x.bid:5146/rtp/239.3.1.45:8304$组播源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://iptv.xxika.net:8188/rtp/239.253.43.35:5146$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://116.128.243.121:9905/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://111.228.4.117:6789/migu720p.php?id=947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: 172 ms, Speed: 1.50 M/s, Resolution: 854x480
Name: 海南卫视, URL: http://222.128.26.62:4001/rtp/239.3.1.45:8304$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://221.219.104.6:1193/rtp/239.3.1.45:8304$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://106.111.244.12:58099/rtp/239.49.1.41:6000$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://121.230.179.192:8802/rtp/239.49.1.41:6000$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://122.228.104.230:9901/tsfile/live/1016_1.m3u8?key=txiptv$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=RvWVdD&tk=GMIohWv7E7NV$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://gslbserv.itv.cmvideo.cn:80/1000000002000023773/1.m3u8?channel-id=ystenlive&Contentid=1000000002000023773&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://211.101.246.28:3000/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://47.100.80.251:50001/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://tv123.cc.cd/live.php?ch=2400&sid=cbaa47b759cc67a346acd5f50cacdff8&exp=1786634545&sig=d0b6dc6abcc75d60718b3967142028fa47da1c31d7065f59c90624ba508199df$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://120.224.178.16:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_35.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://183.222.15.202:4321/rtp/239.11.0.193:5140$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://183.220.20.17:4321/rtp/239.11.0.193:5140$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://222.203.241.36:5001/nn_live.m3u8?id=sm_hnlyws$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://111.76.19.115:1234/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://222.130.32.96:7788/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://111.76.19.197:1234/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://113.120.243.10:7788/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://hlsztemgsplive.miguvideo.com:8080/envivo_x/SD/lvyou/711/index.m3u8?msisdn=20260813080106d926a9b8cdc144a0a57f8718ab354265&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20260813080106&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=218.28.233.106&SecurityKey=20260813080106&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5bfc35fc889fafd0501190151b161b20$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8 $订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://223.167.209.88:1234/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://fn.gcl.de5.net:5908/gsh950428/947472502$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://112.194.199.151:7788/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://180.119.6.123:3000/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://60.168.108.94:1234/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://183.162.105.46:5008/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://101.206.68.190:3000/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://117.15.157.81:1234/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://17752995.xyz:51111/947472502$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://42.193.195.163:3000/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://36.104.221.222:7788/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://120.245.84.95:1234/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://120.4.126.153:1234/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://47.119.24.76:59093/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://rihou.cc:555/tv/[mg]海南卫视$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://139.155.89.87:1000/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226801/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://101.35.240.114:88/live.php?id=海南卫视$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://183.223.157.33:9901/tsfile/live/1008_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 359 ms, Speed: 0.49 M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://www.shizhan.love:8848/udp/239.49.0.57:8448$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://221.205.180.88:8003/rtp/226.0.2.212:9608$组播源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://[2409:8087:74f0:22::7]:6410/270000001128/9900000037/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000037$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEuBMjt2kLMD8fAO7QYER7Q%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源, IPv_Type: ipv6, Date: None, Delay: -1 ms, Speed: inf M/s, Resolution: 1920x1080
Name: 海南卫视, URL: http://39.134.65.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://home.wwang.pw:35455/itv/5000000004000006211.m3u8?cdn=bestzb$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 海南卫视, URL: http://47.100.209.208:20002/947472502$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: http://61.184.46.85:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: http://114.241.111.4:85/tsfile/live/44/1044_1.m3u8?key=txiptv, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: http://114.241.107.197:85/tsfile/live/44/1044_1.m3u8?key=txiptv, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: http://222.90.31.29:8888/rtp/239.112.205.200:5140, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: http://58.35.95.16:9898/rtp/233.18.204.103:5140, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://180.95.143.19/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://116.176.26.18/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10005 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=hebei&videoTVChannel=hebei&P2PChannelID=pd://cctv_p2p_hebei&tai=hebei&VideoName=hebei&channelID=hebei$订阅源, IPv_Type: ipv4, Date: None, Delay: 13 ms, Speed: 8.53 M/s, Resolution: 19x24
Name: 河北卫视, URL: rtsp://116.176.26.19/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10004 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://60.13.39.18/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10004 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.153.212.72/PLTV/88888888/224/3221226821/59781859.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10004 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://118.212.169.207:554/PLTV/88888888/224/3221227043/10000100000000060000000000570951_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://118.212.169.134/PLTV/88888888/224/3221227043/10000100000000060000000000570951_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10005 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.85.232.19/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10004 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://60.13.39.19/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10004 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://60.13.23.179/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10005 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://221.7.61.147/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10005 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.153.245.70/PLTV/88888888/224/3221226821/59781859.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226821/59781859.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.153.240.228:554/PLTV/88888888/224/3221226821/59781859.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10004 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.153.247.80/PLTV/88888888/224/3221226821/59781859.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10004 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.153.233.154/PLTV/88888888/224/3221226821/59781859.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10005 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.153.230.145/PLTV/88888888/224/3221226821/59781859.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://115.153.222.112:554/PLTV/88888888/224/3221226821/59781859.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10008 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: rtsp://60.13.27.115/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10008 ms, Speed: 0.00 M/s, Resolution: None
